trx_id;account_id;trx_type;amount_idr;merchant_name;merchant_category;trx_date;trx_time;balance_after_idr;status;channel
TRX009256;ACC00286;debit;188195;Shell;transport;12/09/2024;13:16:00;445098958;success;mobile_app
TRX009257;ACC00103;transfer_in;7406083;Transfer;transfer;10/11/2023;17:23:14;16826652;success;mobile_app
TRX009258;ACC00778;debit;191210;Indihome;bills;16/04/2024;17:48:58;6998749;success;mobile_app
TRX009259;ACC00497;transfer_out;3497780;Transfer;transfer;18/01/2022;01:52:33;47389356;success;mobile_app
TRX009260;ACC01018;credit;9527558;Salary;transfer;29/04/2023;13:13:40;421074862;success;mobile_app
TRX009261;ACC00544;transfer_out;25885364;Transfer;transfer;23/04/2024;02:27:09;7860139;success;mobile_app
TRX009262;ACC00826;transfer_in;29180000;Transfer;transfer;15/03/2024;04:36:13;43417890;success;atm
TRX009263;ACC01135;debit;29750;Alfamart;groceries;03/04/2022;16:54:21;46059181;success;mobile_app
TRX009264;ACC00725;debit;898439;Telkomsel;bills;12/07/2022;23:30:10;45923819;success;merchant
TRX009265;ACC00066;debit;1439442;Zenius;education;01/06/2023;02:49:37;17581420;success;atm
TRX009266;ACC01121;credit;2467623;Salary;transfer;27/11/2023;13:30:53;323445364;success;mobile_app
TRX009267;ACC00341;debit;336329;Guardian;health;13/10/2024;09:45:33;213733609;success;mobile_app
TRX009268;ACC00181;transfer_in;21115023;Transfer;transfer;10/09/2024;14:15:01;28945655;success;atm
TRX009269;ACC00896;credit;4548971;Salary;transfer;04/04/2022;10:23:43;10774645;success;mobile_app
TRX009270;ACC00955;debit;282042;Lazada;shopping;15/02/2023;12:55:22;23366061;success;web
TRX009271;ACC00901;debit;1010712;Blibli;shopping;30/09/2022;12:39:10;37942014;success;mobile_app
TRX009272;ACC00761;debit;1256323;Grab;transport;02/07/2022;07:27:03;18380497;failed;web
TRX009273;ACC01114;transfer_in;10960919;Transfer;transfer;07/09/2024;01:08:14;84379006;success;atm
TRX009274;ACC00329;transfer_in;13254529;Transfer;transfer;21/06/2023;06:49:44;161181252;success;mobile_app
TRX009275;ACC00059;debit;1943961;Alodokter;health;17/07/2023;08:23:29;352385686;success;web
TRX009276;ACC00393;credit;1962606;Superindo;groceries;28/08/2024;18:25:31;42776077;success;web
TRX009277;ACC00320;debit;1195771;XL Axiata;bills;03/02/2025;12:00:05;34901567;success;web
TRX009278;ACC00858;transfer_in;47743371;Transfer;transfer;16/01/2024;13:09:10;5165703;success;atm
TRX009279;ACC01089;debit;899931;Udemy;education;04/09/2022;17:34:01;19213517;success;mobile_app
TRX009280;ACC00832;credit;9100590;Indomaret;groceries;20/07/2023;12:10:06;89212253;success;atm
TRX009281;ACC00706;transfer_out;3351677;Transfer;transfer;08/09/2024;18:22:31;497321058;success;web
TRX009282;ACC00219;transfer_in;37019803;Transfer;transfer;24/03/2024;07:27:59;9748992;success;mobile_app
TRX009283;ACC00972;credit;9567052;Alfamart;groceries;09/06/2024;03:49:29;55139700;success;mobile_app
TRX009284;ACC01157;debit;759530;CGV;entertainment;20/06/2022;17:59:42;28809012;success;mobile_app
TRX009285;ACC00377;transfer_out;2452350;Transfer;transfer;06/07/2023;10:57:18;5439132;success;mobile_app
TRX009286;ACC01049;transfer_in;31378998;Transfer;transfer;02/06/2024;08:59:57;186459514;success;mobile_app
TRX009287;ACC01163;transfer_in;4911702;Transfer;transfer;25/11/2024;19:19:19;13489103;success;mobile_app
TRX009288;ACC01127;debit;1621951;Uniqlo;shopping;19/07/2023;17:50:50;18356772;success;mobile_app
TRX009289;ACC00588;debit;1409886;BPJS;bills;01/09/2024;22:22:36;24979267;success;mobile_app
TRX009290;ACC00910;debit;655170;Halodoc;health;23/12/2022;20:53:44;470632531;success;mobile_app
TRX009291;ACC00835;transfer_in;12102148;Transfer;transfer;17/01/2023;02:44:19;84941064;success;mobile_app
TRX009292;ACC00327;transfer_out;18041903;Transfer;transfer;19/08/2024;17:44:55;6578688;success;mobile_app
TRX009293;ACC01030;debit;1344851;Steam;entertainment;31/07/2022;06:22:03;274546301;success;mobile_app
TRX009294;ACC00389;top_up;219848;PDAM;bills;05/11/2023;18:05:46;360118388;success;atm
TRX009295;ACC00943;transfer_in;7010509;Transfer;transfer;23/04/2022;14:56:18;15557456;success;mobile_app
TRX009296;ACC00631;debit;1659963;Gojek;transport;25/05/2024;03:50:04;16580344;success;mobile_app
TRX009297;ACC00988;debit;1133254;Shell;transport;06/10/2023;14:34:56;163282691;success;web
TRX009298;ACC00812;debit;966994;KFC;food_delivery;08/06/2022;21:00:11;408988100;success;mobile_app
TRX009299;ACC00094;credit;3868222;Salary;transfer;10/02/2023;09:17:37;37303879;success;mobile_app
TRX009300;ACC00584;transfer_out;21666443;Transfer;transfer;24/01/2024;10:27:28;226642;failed;web
TRX009301;ACC00155;transfer_in;47877362;Transfer;transfer;03/05/2024;02:30:02;26014048;success;merchant
TRX009302;ACC00682;top_up;988101;Gojek;transport;30/08/2023;11:25:31;1878622;success;web
TRX009303;ACC00049;transfer_out;19575680;Transfer;transfer;01/10/2023;17:13:43;67116476;success;mobile_app
TRX009304;ACC00508;debit;1797200;Zalora;shopping;26/03/2022;14:43:21;27107446;success;atm
TRX009305;ACC00212;debit;1182778;Spotify;entertainment;05/08/2023;03:01:59;5290412;success;merchant
TRX009306;ACC00675;credit;220125;Shopee;shopping;21/08/2023;19:33:52;31268056;success;atm
TRX009307;ACC00626;top_up;647126;BPJS;bills;15/10/2022;11:05:06;51841236;success;mobile_app
TRX009308;ACC00348;debit;594039;GrabFood;food_delivery;16/03/2024;22:05:26;38275178;success;mobile_app
TRX009309;ACC01054;credit;8051680;Shopee;shopping;01/01/2022;21:31:57;497661172;success;mobile_app
TRX009310;ACC00318;debit;1142604;Disney+;entertainment;17/04/2024;03:06:24;44491906;success;mobile_app
TRX009311;ACC00558;debit;1085544;Ruangguru;education;05/09/2022;16:49:15;34667764;success;mobile_app
TRX009312;ACC00609;debit;925032;Coursera;education;13/03/2023;14:29:15;53915191;success;mobile_app
TRX009313;ACC00077;transfer_out;13349646;Transfer;transfer;01/09/2022;15:57:36;402356357;success;web
TRX009314;ACC01025;debit;1873390;Telkomsel;bills;13/08/2024;07:58:08;106164961;success;merchant
TRX009315;ACC00859;debit;1335803;Gojek;transport;09/12/2023;01:39:58;9535847;success;mobile_app
TRX009316;ACC00011;debit;99115;Ruangguru;education;02/08/2024;19:58:04;37215558;success;merchant
TRX009317;ACC00875;transfer_out;18629993;Transfer;transfer;22/03/2023;08:22:11;38211980;success;mobile_app
TRX009318;ACC00683;credit;8218364;Shopee;shopping;09/07/2022;00:33:11;13444156;success;atm
TRX009319;ACC00254;top_up;306092;BPJS;bills;24/01/2025;20:01:11;15743196;success;web
TRX009320;ACC01004;credit;1960609;Indomaret;groceries;06/08/2022;13:03:57;316818978;success;mobile_app
TRX009321;ACC00332;credit;9696864;Lazada;shopping;08/05/2023;18:46:53;41292585;success;mobile_app
TRX009322;ACC00325;transfer_out;5740660;Transfer;transfer;17/09/2024;00:46:35;498649536;success;mobile_app
TRX009323;ACC00602;debit;179985;Steam;entertainment;30/04/2023;13:30:27;25263050;success;mobile_app
TRX009324;ACC00308;transfer_in;41526897;Transfer;transfer;09/09/2022;18:52:36;21331869;success;atm
TRX009325;ACC00724;transfer_in;8304190;Transfer;transfer;30/08/2022;20:50:20;33665788;success;web
TRX009326;ACC00201;top_up;274833;Bluebird;transport;16/02/2025;19:29:48;41076262;success;mobile_app
TRX009327;ACC00880;transfer_out;15426682;Transfer;transfer;10/02/2022;00:30:45;22448371;success;mobile_app
TRX009328;ACC00280;transfer_in;33502106;Transfer;transfer;13/11/2023;19:37:08;40956760;success;merchant
TRX009329;ACC00031;debit;730740;Alodokter;health;22/05/2023;02:11:53;25323848;success;web
TRX009330;ACC01090;transfer_in;1918107;Transfer;transfer;23/08/2024;23:11:02;33032901;success;web
TRX009331;ACC00157;transfer_in;19942380;Transfer;transfer;06/08/2024;19:55:59;24209157;success;mobile_app
TRX009332;ACC00478;transfer_out;3713939;Transfer;transfer;02/01/2023;12:18:30;102552633;success;web
TRX009333;ACC01066;top_up;934131;CGV;entertainment;12/01/2022;17:06:08;307677019;success;merchant
TRX009334;ACC00220;credit;107529;Zalora;shopping;18/03/2022;01:28:28;162964680;success;web
TRX009335;ACC00855;debit;1375477;Indomaret;groceries;16/07/2024;21:57:20;26152444;success;mobile_app
TRX009336;ACC01123;credit;9252374;Salary;transfer;25/08/2023;04:55:24;225317491;success;mobile_app
TRX009337;ACC00893;transfer_in;5182486;Transfer;transfer;19/04/2022;02:17:05;41594063;success;mobile_app
TRX009338;ACC00019;transfer_out;17207661;Transfer;transfer;29/10/2024;04:36:59;468122691;success;mobile_app
TRX009339;ACC00805;credit;2078120;Shopee;shopping;09/06/2022;06:00:16;48052821;success;mobile_app
TRX009340;ACC00698;credit;7427475;Blibli;shopping;04/06/2024;03:49:00;23017989;success;atm
TRX009341;ACC00167;debit;1893273;Coursera;education;19/08/2024;15:08:31;42514944;success;mobile_app
TRX009342;ACC01112;transfer_out;24682723;Transfer;transfer;13/06/2024;11:21:52;1595630;success;mobile_app
TRX009343;ACC00798;debit;1177383;XXI Cinema;entertainment;25/09/2023;12:58:38;654037;success;mobile_app
TRX009344;ACC00738;credit;6990202;Tokopedia;shopping;03/02/2024;19:00:49;89734090;success;mobile_app
TRX009345;ACC00030;transfer_out;27229392;Transfer;transfer;26/05/2023;06:47:47;26020617;success;web
TRX009346;ACC00368;debit;1770254;Pertamina;transport;25/03/2022;20:25:51;20802021;success;mobile_app
TRX009347;ACC00248;credit;3156278;Salary;transfer;02/02/2023;08:24:34;12382019;success;mobile_app
TRX009348;ACC00826;debit;947459;Hokben;food_delivery;28/02/2024;01:16:33;34366638;success;mobile_app
TRX009349;ACC01153;transfer_out;29901798;Transfer;transfer;27/04/2023;10:34:32;121842311;success;mobile_app
TRX009350;ACC00843;debit;269541;Bluebird;transport;09/04/2024;03:42:51;32209138;success;mobile_app
TRX009351;ACC00111;transfer_in;8928710;Transfer;transfer;02/09/2024;04:36:00;16134297;failed;web
TRX009352;ACC00422;transfer_in;14260022;Transfer;transfer;03/09/2022;17:34:06;17885456;success;mobile_app
TRX009353;ACC00892;transfer_out;18257733;Transfer;transfer;14/07/2022;00:43:43;8226924;success;merchant
TRX009354;ACC00137;transfer_out;19320199;Transfer;transfer;02/01/2025;16:00:45;30725479;success;mobile_app
TRX009355;ACC00880;transfer_out;5599961;Transfer;transfer;30/10/2024;13:48:47;18723587;success;atm
TRX009356;ACC00657;debit;1825624;Telkomsel;bills;09/04/2024;21:57:42;25496174;success;atm
TRX009357;ACC00220;transfer_out;10003233;Transfer;transfer;09/01/2023;10:33:21;166097806;success;atm
TRX009358;ACC00605;debit;120769;Udemy;education;09/07/2022;04:16:04;128165283;success;merchant
TRX009359;ACC00756;debit;612729;Tokopedia;shopping;13/10/2022;01:15:03;25479294;success;atm
TRX009360;ACC00858;debit;299963;Tokopedia;shopping;28/10/2022;09:29:06;9174709;success;mobile_app
TRX009361;ACC01187;top_up;405370;BPJS;bills;01/03/2024;12:55:33;41632533;success;mobile_app
TRX009362;ACC00026;debit;97806;CGV;entertainment;30/05/2023;15:11:52;122179538;success;mobile_app
TRX009363;ACC01023;transfer_in;13505771;Transfer;transfer;27/03/2024;17:50:39;14262856;success;mobile_app
TRX009364;ACC00411;credit;8556787;Zalora;shopping;28/01/2023;05:53:24;45412557;success;web
TRX009365;ACC00105;debit;861462;Udemy;education;23/10/2024;16:04:13;7677802;success;mobile_app
TRX009366;ACC00860;transfer_in;32485346;Transfer;transfer;05/05/2024;11:38:48;10014024;success;mobile_app
TRX009367;ACC00141;debit;751832;CGV;entertainment;08/11/2024;09:41:38;25402421;success;mobile_app
TRX009368;ACC00725;top_up;505705;BPJS;bills;30/03/2023;23:18:00;43745262;success;mobile_app
TRX009369;ACC00660;debit;243020;Indihome;bills;02/01/2025;19:11:39;33130704;success;mobile_app
TRX009370;ACC00419;transfer_in;47330540;Transfer;transfer;08/03/2022;13:50:35;22299474;success;web
TRX009371;ACC00988;transfer_out;7198969;Transfer;transfer;11/03/2024;13:10:45;157155546;success;mobile_app
TRX009372;ACC00265;debit;967024;Hokben;food_delivery;13/04/2024;19:22:10;20100705;success;mobile_app
TRX009373;ACC00971;transfer_in;23665973;Transfer;transfer;21/02/2024;18:34:30;134074927;success;mobile_app
TRX009374;ACC00339;credit;1094760;Indomaret;groceries;23/05/2022;09:32:39;58259245;success;mobile_app
TRX009375;ACC00727;credit;1449018;Salary;transfer;08/08/2023;15:21:50;29286233;success;mobile_app
TRX009376;ACC00596;credit;7490680;Alfamart;groceries;19/03/2023;05:14:22;150140274;success;atm
TRX009377;ACC00230;transfer_out;1787506;Transfer;transfer;20/07/2024;03:02:31;29610052;failed;atm
TRX009378;ACC00996;debit;802880;Shell;transport;09/12/2022;03:08:08;4175365;success;mobile_app
TRX009379;ACC00958;top_up;320761;Telkomsel;bills;19/02/2024;04:28:03;39761923;success;mobile_app
TRX009380;ACC00667;transfer_out;16460079;Transfer;transfer;23/11/2024;04:29:41;130969429;success;mobile_app
TRX009381;ACC00579;debit;1708087;Apotek K24;health;06/02/2025;05:13:44;136820517;success;mobile_app
TRX009382;ACC00081;top_up;446219;Telkomsel;bills;20/07/2024;14:54:40;190884847;success;atm
TRX009383;ACC00455;credit;9480827;Indomaret;groceries;11/11/2022;19:34:55;47213585;success;mobile_app
TRX009384;ACC00342;debit;1544931;McDonald's;food_delivery;03/02/2024;13:53:38;7418397;success;mobile_app
TRX009385;ACC00317;debit;862843;Coursera;education;21/05/2022;14:36:04;14286142;success;merchant
TRX009386;ACC00652;top_up;432428;Disney+;entertainment;06/01/2025;15:54:06;76978949;success;mobile_app
TRX009387;ACC00792;credit;7578592;Salary;transfer;19/01/2025;12:08:29;14490395;success;mobile_app
TRX009388;ACC00479;debit;961707;Apotek K24;health;30/03/2023;18:56:43;18217940;success;mobile_app
TRX009389;ACC00199;transfer_out;7642279;Transfer;transfer;30/11/2023;19:59:58;6911370;success;merchant
TRX009390;ACC00655;transfer_in;25592217;Transfer;transfer;04/08/2022;12:05:44;21918654;success;mobile_app
TRX009391;ACC01010;credit;8713261;Salary;transfer;03/04/2023;19:11:58;5606426;success;mobile_app
TRX009392;ACC01139;credit;9842084;Salary;transfer;10/01/2023;19:11:02;30472973;success;mobile_app
TRX009393;ACC00619;transfer_out;12385627;Transfer;transfer;17/10/2024;06:23:48;370021350;success;mobile_app
TRX009394;ACC00779;debit;1786472;Apotek K24;health;04/01/2024;10:07:55;3510170;success;mobile_app
TRX009395;ACC00234;debit;508250;BPJS;bills;06/07/2023;18:50:51;8437555;success;mobile_app
TRX009396;ACC00616;transfer_in;11973898;Transfer;transfer;13/08/2023;19:58:13;10059213;success;atm
TRX009397;ACC00335;transfer_out;25922506;Transfer;transfer;19/05/2024;03:11:41;51659514;success;merchant
TRX009398;ACC00343;debit;1651334;Shopee;shopping;04/12/2022;22:42:54;28403550;success;merchant
TRX009399;ACC00400;credit;1117405;Salary;transfer;06/03/2022;10:27:37;6615032;success;merchant
TRX009400;ACC01087;credit;7828352;Uniqlo;shopping;12/07/2024;04:55:40;374657165;success;mobile_app
TRX009401;ACC00847;debit;663686;Guardian;health;28/01/2023;00:34:19;25397440;success;mobile_app
TRX009402;ACC00093;transfer_in;6219817;Transfer;transfer;07/02/2023;04:05:17;17421810;success;atm
TRX009403;ACC00478;debit;1691335;Uniqlo;shopping;13/05/2023;22:31:50;104534408;success;mobile_app
TRX009404;ACC00372;transfer_out;3455660;Transfer;transfer;02/01/2022;07:09:16;10764799;success;mobile_app
TRX009405;ACC00593;debit;1675454;Bluebird;transport;02/11/2023;15:30:35;434687862;success;mobile_app
TRX009406;ACC01194;transfer_in;32183395;Transfer;transfer;08/01/2022;17:25:12;139236103;success;merchant
TRX009407;ACC00348;transfer_in;36489324;Transfer;transfer;22/01/2025;11:08:57;35141268;success;atm
TRX009408;ACC00972;transfer_out;24570462;Transfer;transfer;29/12/2022;02:05:06;55170648;success;mobile_app
TRX009409;ACC00005;transfer_in;21833400;Transfer;transfer;02/06/2023;04:25:37;10883094;success;mobile_app
TRX009410;ACC00037;transfer_out;26907307;Transfer;transfer;30/05/2024;16:19:55;9792559;success;web
TRX009411;ACC01177;debit;1585195;Blibli;shopping;01/07/2022;13:55:35;292123265;success;mobile_app
TRX009412;ACC00491;transfer_out;15638974;Transfer;transfer;15/12/2023;08:48:29;33846780;success;mobile_app
TRX009413;ACC00303;transfer_out;1684400;Transfer;transfer;02/02/2024;20:43:08;34246623;success;mobile_app
TRX009414;ACC00557;debit;499309;Tokopedia;shopping;22/12/2022;13:13:25;500021077;success;mobile_app
TRX009415;ACC00599;top_up;583959;Telkomsel;bills;03/09/2024;12:15:01;9979253;success;mobile_app
TRX009416;ACC01135;debit;1488554;PDAM;bills;18/01/2025;23:15:09;50754267;success;mobile_app
TRX009417;ACC00020;transfer_in;43740368;Transfer;transfer;26/03/2022;17:51:26;251759209;success;mobile_app
TRX009418;ACC00703;top_up;662658;Pertamina;transport;11/01/2022;06:16:27;310578665;success;atm
TRX009419;ACC00180;credit;4121309;Superindo;groceries;24/02/2023;22:46:22;117888478;success;atm
TRX009420;ACC01015;transfer_out;6859997;Transfer;transfer;15/07/2022;11:20:54;0;success;mobile_app
TRX009421;ACC00735;debit;1102529;Halodoc;health;26/02/2022;15:58:41;6244539;success;mobile_app
TRX009422;ACC00450;credit;5681017;Salary;transfer;30/07/2023;17:48:14;30702569;success;mobile_app
TRX009423;ACC00175;transfer_in;39922660;Transfer;transfer;09/03/2022;22:54:24;897714;success;mobile_app
TRX009424;ACC00659;transfer_in;38099301;Transfer;transfer;19/05/2022;09:14:37;321468813;success;mobile_app
TRX009425;ACC00814;transfer_out;16275426;Transfer;transfer;13/10/2024;20:22:53;13361941;success;mobile_app
TRX009426;ACC00445;transfer_out;28917668;Transfer;transfer;12/08/2023;09:19:10;154848747;success;mobile_app
TRX009427;ACC00793;debit;865101;Pertamina;transport;14/04/2024;11:59:50;29581939;success;mobile_app
TRX009428;ACC00700;debit;984336;Gojek;transport;26/09/2023;09:00:15;20399299;success;mobile_app
TRX009429;ACC00054;debit;753429;PDAM;bills;14/08/2022;09:06:00;297977804;success;web
TRX009430;ACC00641;top_up;210788;PLN;bills;01/04/2023;03:40:00;39271687;success;merchant
TRX009431;ACC00958;transfer_in;10464824;Transfer;transfer;30/01/2023;04:04:06;39398265;success;mobile_app
TRX009432;ACC00619;top_up;308462;Spotify;entertainment;19/09/2023;09:46:04;369696468;success;web
TRX009433;ACC00253;credit;8371038;Alfamart;groceries;20/02/2023;07:41:38;11944646;success;atm
TRX009434;ACC00325;transfer_out;12487901;Transfer;transfer;16/02/2023;11:59:48;500593420;success;mobile_app
TRX009435;ACC00959;top_up;864423;Spotify;entertainment;02/02/2022;06:26:23;20724251;success;mobile_app
TRX009436;ACC00282;transfer_out;1942110;Transfer;transfer;28/07/2024;11:08:33;19085281;success;merchant
TRX009437;ACC00163;transfer_in;9973923;Transfer;transfer;07/04/2024;03:52:07;20145645;success;mobile_app
TRX009438;ACC00554;debit;354351;Spotify;entertainment;13/06/2022;13:32:34;427031292;success;mobile_app
TRX009439;ACC00295;transfer_in;27035680;Transfer;transfer;17/02/2023;04:29:06;14400266;success;mobile_app
TRX009440;ACC00332;transfer_out;13724832;Transfer;transfer;04/10/2023;03:25:49;36529406;success;mobile_app
